experiment,choice,count,share
hebart2023things/exp1.csv,hot-water bottle,2243,0.0004773193506924642
hebart2023things/exp1.csv,earring,2242,0.00047710654670196374
hebart2023things/exp1.csv,bracket,2241,0.00047689374271146334
hebart2023things/exp1.csv,highchair,2239,0.0004764681347304625
hebart2023things/exp1.csv,sandbox,2238,0.00047625533073996203
hebart2023things/exp1.csv,bathmat,2237,0.00047604252674946163
hebart2023things/exp1.csv,glass,2235,0.0004756169187684607
hebart2023things/exp1.csv,iceskate,2235,0.0004756169187684607
hebart2023things/exp1.csv,broom,2235,0.0004756169187684607
hebart2023things/exp1.csv,trowel,2234,0.0004754041147779603
hebart2023things/exp1.csv,mailbox,2234,0.0004754041147779603
hebart2023things/exp1.csv,visor,2233,0.00047519131078745987
hebart2023things/exp1.csv,piano,2233,0.00047519131078745987
hebart2023things/exp1.csv,gearshift,2233,0.00047519131078745987
hebart2023things/exp1.csv,towel,2232,0.00047497850679695947
hebart2023things/exp1.csv,spool,2232,0.00047497850679695947
hebart2023things/exp1.csv,airboat,2229,0.00047434009482545816
hebart2023things/exp1.csv,duffel bag,2229,0.00047434009482545816
hebart2023things/exp1.csv,crystal ball,2229,0.00047434009482545816
hebart2023things/exp1.csv,lens,2229,0.00047434009482545816
hebart2023things/exp1.csv,gutter,2229,0.00047434009482545816
hebart2023things/exp1.csv,chair,2228,0.00047412729083495776
hebart2023things/exp1.csv,cello,2228,0.00047412729083495776
hebart2023things/exp1.csv,shredder,2228,0.00047412729083495776
hebart2023things/exp1.csv,sock,2227,0.0004739144868444573
hebart2023things/exp1.csv,tablecloth,2227,0.0004739144868444573
hebart2023things/exp1.csv,chime,2227,0.0004739144868444573
hebart2023things/exp1.csv,hookah,2226,0.0004737016828539569
hebart2023things/exp1.csv,stiletto,2226,0.0004737016828539569
hebart2023things/exp1.csv,chessboard,2224,0.000473276074872956
hebart2023things/exp1.csv,flipper,2224,0.000473276074872956
hebart2023things/exp1.csv,air conditioner,2222,0.00047285046689195514
hebart2023things/exp1.csv,radio,2222,0.00047285046689195514
hebart2023things/exp1.csv,swing set,2222,0.00047285046689195514
hebart2023things/exp1.csv,bib,2222,0.00047285046689195514
hebart2023things/exp1.csv,burner,2221,0.00047263766290145474
hebart2023things/exp1.csv,board,2221,0.00047263766290145474
hebart2023things/exp1.csv,organ,2219,0.0004722120549204539
hebart2023things/exp1.csv,glasses,2217,0.00047178644693945303
hebart2023things/exp1.csv,bottle opener,2216,0.0004715736429489526
hebart2023things/exp1.csv,fishhook,2216,0.0004715736429489526
hebart2023things/exp1.csv,coop,2213,0.00047093523097745127
hebart2023things/exp1.csv,stretcher,2213,0.00047093523097745127
hebart2023things/exp1.csv,barrette,2212,0.00047072242698695087
hebart2023things/exp1.csv,violin,2212,0.00047072242698695087
hebart2023things/exp1.csv,lighter,2212,0.00047072242698695087
hebart2023things/exp1.csv,pallet,2211,0.0004705096229964504
hebart2023things/exp1.csv,shopping basket,2211,0.0004705096229964504
hebart2023things/exp1.csv,briefcase,2209,0.00047008401501544956
hebart2023things/exp1.csv,bank,2209,0.00047008401501544956
hebart2023things/exp1.csv,easel,2209,0.00047008401501544956
hebart2023things/exp1.csv,trident,2209,0.00047008401501544956
hebart2023things/exp1.csv,plunger,2208,0.00046987121102494916
hebart2023things/exp1.csv,lawnmower,2207,0.0004696584070344487
hebart2023things/exp1.csv,awning,2207,0.0004696584070344487
hebart2023things/exp1.csv,yarn,2207,0.0004696584070344487
hebart2023things/exp1.csv,tripod,2207,0.0004696584070344487
hebart2023things/exp1.csv,cabinet,2207,0.0004696584070344487
hebart2023things/exp1.csv,tuba,2207,0.0004696584070344487
hebart2023things/exp1.csv,vise,2206,0.0004694456030439483
hebart2023things/exp1.csv,windsock,2206,0.0004694456030439483
hebart2023things/exp1.csv,ski boots,2205,0.00046923279905344785
hebart2023things/exp1.csv,sail,2203,0.000468807191072447
hebart2023things/exp1.csv,stopwatch,2202,0.00046859438708194654
hebart2023things/exp1.csv,gurney,2202,0.00046859438708194654
hebart2023things/exp1.csv,cork,2202,0.00046859438708194654
hebart2023things/exp1.csv,beanbag,2202,0.00046859438708194654
hebart2023things/exp1.csv,accordion,2201,0.00046838158309144614
hebart2023things/exp1.csv,fishing pole,2201,0.00046838158309144614
hebart2023things/exp1.csv,stapler,2200,0.0004681687791009457
hebart2023things/exp1.csv,key,2199,0.0004679559751104453
hebart2023things/exp1.csv,sidecar,2199,0.0004679559751104453
hebart2023things/exp1.csv,lid,2199,0.0004679559751104453
hebart2023things/exp1.csv,bungee,2198,0.00046774317111994483
hebart2023things/exp1.csv,laser pointer,2198,0.00046774317111994483
hebart2023things/exp1.csv,timer,2197,0.00046753036712944443
hebart2023things/exp1.csv,pinwheel,2196,0.000467317563138944
hebart2023things/exp1.csv,armor,2196,0.000467317563138944
hebart2023things/exp1.csv,hot tub,2195,0.0004671047591484436
hebart2023things/exp1.csv,shower curtain,2194,0.0004668919551579431
hebart2023things/exp1.csv,roof rack,2194,0.0004668919551579431
hebart2023things/exp1.csv,guitar,2194,0.0004668919551579431
hebart2023things/exp1.csv,baseball,2194,0.0004668919551579431
hebart2023things/exp1.csv,boxing gloves,2192,0.00046646634717694227
hebart2023things/exp1.csv,weather vane,2189,0.00046582793520544096
hebart2023things/exp1.csv,moccasin,2187,0.0004654023272244401
hebart2023things/exp1.csv,sewing kit,2185,0.00046497671924343925
hebart2023things/exp1.csv,cummerbund,2185,0.00046497671924343925
hebart2023things/exp1.csv,lock,2184,0.00046476391525293885
hebart2023things/exp1.csv,combination lock,2184,0.00046476391525293885
hebart2023things/exp1.csv,catapult,2184,0.00046476391525293885
hebart2023things/exp1.csv,pulpit,2184,0.00046476391525293885
hebart2023things/exp1.csv,treasure,2184,0.00046476391525293885
hebart2023things/exp1.csv,hairpin,2183,0.0004645511112624384
hebart2023things/exp1.csv,mirror,2182,0.00046433830727193794
hebart2023things/exp1.csv,siren,2181,0.00046412550328143754
hebart2023things/exp1.csv,hearing aid,2180,0.0004639126992909371
hebart2023things/exp1.csv,chaps,2179,0.0004636998953004367
hebart2023things/exp1.csv,mitten,2179,0.0004636998953004367
hebart2023things/exp1.csv,paper towel,2179,0.0004636998953004367
hebart2023things/exp1.csv,racket,2178,0.00046348709130993623
hebart2023things/exp1.csv,record,2178,0.00046348709130993623
hebart2023things/exp1.csv,gas mask,2178,0.00046348709130993623
hebart2023things/exp1.csv,birdcage,2177,0.00046327428731943583
hebart2023things/exp1.csv,jack,2177,0.00046327428731943583
hebart2023things/exp1.csv,shovel,2177,0.00046327428731943583
hebart2023things/exp1.csv,wire cutters,2176,0.0004630614833289354
hebart2023things/exp1.csv,barbell,2176,0.0004630614833289354
hebart2023things/exp1.csv,terrarium,2175,0.000462848679338435
hebart2023things/exp1.csv,joystick,2174,0.0004626358753479345
hebart2023things/exp1.csv,pogo stick,2172,0.00046221026736693367
hebart2023things/exp1.csv,cannon,2171,0.0004619974633764332
hebart2023things/exp1.csv,punching bag,2170,0.0004617846593859328
hebart2023things/exp1.csv,ski,2170,0.0004617846593859328
hebart2023things/exp1.csv,brake,2170,0.0004617846593859328
hebart2023things/exp1.csv,drill,2169,0.00046157185539543236
hebart2023things/exp1.csv,grille,2168,0.00046135905140493196
hebart2023things/exp1.csv,trophy,2168,0.00046135905140493196
hebart2023things/exp1.csv,lunchbox,2167,0.0004611462474144315
hebart2023things/exp1.csv,keyhole,2166,0.0004609334434239311
hebart2023things/exp1.csv,magnet,2166,0.0004609334434239311
hebart2023things/exp1.csv,vase,2166,0.0004609334434239311
hebart2023things/exp1.csv,parking meter,2165,0.00046072063943343065
hebart2023things/exp1.csv,camcorder,2165,0.00046072063943343065
hebart2023things/exp1.csv,gear,2165,0.00046072063943343065
hebart2023things/exp1.csv,shuffleboard,2164,0.00046050783544293025
hebart2023things/exp1.csv,turntable,2164,0.00046050783544293025
hebart2023things/exp1.csv,chariot,2163,0.0004602950314524298
hebart2023things/exp1.csv,trampoline,2162,0.00046008222746192934
hebart2023things/exp1.csv,headdress,2162,0.00046008222746192934
hebart2023things/exp1.csv,gyroscope,2161,0.00045986942347142894
hebart2023things/exp1.csv,refrigerator,2161,0.00045986942347142894
hebart2023things/exp1.csv,padlock,2159,0.0004594438154904281
hebart2023things/exp1.csv,dolly,2159,0.0004594438154904281
hebart2023things/exp1.csv,screwdriver,2159,0.0004594438154904281
hebart2023things/exp1.csv,wreath,2158,0.00045923101149992763
hebart2023things/exp1.csv,pickax,2158,0.00045923101149992763
hebart2023things/exp1.csv,trap,2156,0.0004588054035189268
hebart2023things/exp1.csv,anvil,2154,0.0004583797955379259
hebart2023things/exp1.csv,necklace,2153,0.0004581669915474255
hebart2023things/exp1.csv,speaker,2152,0.00045795418755692507
hebart2023things/exp1.csv,nail clippers,2152,0.00045795418755692507
hebart2023things/exp1.csv,float,2152,0.00045795418755692507
hebart2023things/exp1.csv,pliers,2152,0.00045795418755692507
hebart2023things/exp1.csv,table,2152,0.00045795418755692507
hebart2023things/exp1.csv,lumber,2151,0.0004577413835664246
hebart2023things/exp1.csv,train set,2150,0.0004575285795759242
hebart2023things/exp1.csv,eye patch,2149,0.00045731577558542376
hebart2023things/exp1.csv,hobbyhorse,2149,0.00045731577558542376
hebart2023things/exp1.csv,rocking chair,2149,0.00045731577558542376
hebart2023things/exp1.csv,air pump,2146,0.0004566773636139225
hebart2023things/exp1.csv,saucer,2145,0.00045646455962342205
hebart2023things/exp1.csv,headphones,2144,0.00045625175563292165
hebart2023things/exp1.csv,chain,2143,0.0004560389516424212
hebart2023things/exp1.csv,belt,2143,0.0004560389516424212
hebart2023things/exp1.csv,checkers,2141,0.00045561334366142034
hebart2023things/exp1.csv,rocking horse,2141,0.00045561334366142034
hebart2023things/exp1.csv,jackhammer,2140,0.0004554005396709199
hebart2023things/exp1.csv,dagger,2139,0.0004551877356804195
hebart2023things/exp1.csv,saw,2138,0.00045497493168991903
hebart2023things/exp1.csv,towel rack,2138,0.00045497493168991903
hebart2023things/exp1.csv,wrench,2137,0.00045476212769941863
hebart2023things/exp1.csv,paint,2137,0.00045476212769941863
hebart2023things/exp1.csv,magnifier,2135,0.0004543365197184178
hebart2023things/exp1.csv,glove,2134,0.0004541237157279173
hebart2023things/exp1.csv,trailer,2133,0.0004539109117374169
hebart2023things/exp1.csv,medal,2132,0.00045369810774691647
hebart2023things/exp1.csv,bowler hat,2131,0.000453485303756416
hebart2023things/exp1.csv,bike,2130,0.0004532724997659156
hebart2023things/exp1.csv,gramophone,2130,0.0004532724997659156
hebart2023things/exp1.csv,bedpost,2129,0.00045305969577541516
hebart2023things/exp1.csv,bunkbed,2129,0.00045305969577541516
hebart2023things/exp1.csv,snowboard,2128,0.00045284689178491476
hebart2023things/exp1.csv,french horn,2127,0.0004526340877944143
hebart2023things/exp1.csv,cigarette holder,2127,0.0004526340877944143
hebart2023things/exp1.csv,spark plug,2126,0.0004524212838039139
hebart2023things/exp1.csv,tee,2126,0.0004524212838039139
hebart2023things/exp1.csv,clock,2125,0.00045220847981341345
hebart2023things/exp1.csv,mouthpiece,2125,0.00045220847981341345
hebart2023things/exp1.csv,locket,2125,0.00045220847981341345
hebart2023things/exp1.csv,megaphone,2124,0.00045199567582291305
hebart2023things/exp1.csv,peg,2123,0.0004517828718324126
hebart2023things/exp1.csv,mandolin,2123,0.0004517828718324126
hebart2023things/exp1.csv,ratchet,2122,0.0004515700678419122
hebart2023things/exp1.csv,globe,2121,0.00045135726385141174
hebart2023things/exp1.csv,sunglasses,2120,0.0004511444598609113
hebart2023things/exp1.csv,candlestick,2120,0.0004511444598609113
hebart2023things/exp1.csv,plate,2119,0.0004509316558704109
hebart2023things/exp1.csv,bathtub,2119,0.0004509316558704109
hebart2023things/exp1.csv,tupperware,2119,0.0004509316558704109
hebart2023things/exp1.csv,kneepad,2117,0.00045050604788941003
hebart2023things/exp1.csv,chinaware,2116,0.0004502932438989096
hebart2023things/exp1.csv,stilt,2116,0.0004502932438989096
hebart2023things/exp1.csv,buckle,2115,0.0004500804399084092
hebart2023things/exp1.csv,squeegee,2115,0.0004500804399084092
hebart2023things/exp1.csv,tricycle,2114,0.0004498676359179087
hebart2023things/exp1.csv,hairbrush,2114,0.0004498676359179087
hebart2023things/exp1.csv,ice cube,2113,0.0004496548319274083
hebart2023things/exp1.csv,nail file,2113,0.0004496548319274083
hebart2023things/exp1.csv,rollerskate,2113,0.0004496548319274083
hebart2023things/exp1.csv,bolt,2113,0.0004496548319274083
hebart2023things/exp1.csv,shoehorn,2110,0.000449016419955907
hebart2023things/exp1.csv,hinge,2110,0.000449016419955907
hebart2023things/exp1.csv,trombone,2109,0.00044880361596540656
hebart2023things/exp1.csv,sled,2109,0.00044880361596540656
hebart2023things/exp1.csv,jewelry,2108,0.00044859081197490616
hebart2023things/exp1.csv,kaleidoscope,2108,0.00044859081197490616
hebart2023things/exp1.csv,clarinet,2108,0.00044859081197490616
hebart2023things/exp1.csv,measuring cup,2106,0.0004481652039939053
hebart2023things/exp1.csv,backgammon,2105,0.00044795240000340485
hebart2023things/exp1.csv,apron,2105,0.00044795240000340485
hebart2023things/exp1.csv,machete,2105,0.00044795240000340485
hebart2023things/exp1.csv,firewood,2099,0.0004466755760604023
hebart2023things/exp1.csv,roulette wheel,2099,0.0004466755760604023
hebart2023things/exp1.csv,flute,2098,0.00044646277206990184
hebart2023things/exp1.csv,harness,2098,0.00044646277206990184
hebart2023things/exp1.csv,eyedropper,2097,0.00044624996807940143
hebart2023things/exp1.csv,tambourine,2097,0.00044624996807940143
hebart2023things/exp1.csv,needle,2097,0.00044624996807940143
hebart2023things/exp1.csv,seatbelt,2097,0.00044624996807940143
hebart2023things/exp1.csv,microscope,2094,0.0004456115561079001
hebart2023things/exp1.csv,brush,2094,0.0004456115561079001
hebart2023things/exp1.csv,trumpet,2092,0.00044518594812689927
hebart2023things/exp1.csv,coat rack,2092,0.00044518594812689927
hebart2023things/exp1.csv,rope,2091,0.00044497314413639887
hebart2023things/exp1.csv,gasket,2091,0.00044497314413639887
hebart2023things/exp1.csv,heater,2091,0.00044497314413639887
hebart2023things/exp1.csv,painting,2089,0.00044454753615539796
hebart2023things/exp1.csv,flyswatter,2089,0.00044454753615539796
hebart2023things/exp1.csv,doorhandle,2088,0.00044433473216489756
hebart2023things/exp1.csv,football helmet,2088,0.00044433473216489756
hebart2023things/exp1.csv,ironing board,2088,0.00044433473216489756
hebart2023things/exp1.csv,cleaver,2088,0.00044433473216489756
hebart2023things/exp1.csv,washcloth,2087,0.0004441219281743971
hebart2023things/exp1.csv,canoe,2087,0.0004441219281743971
hebart2023things/exp1.csv,luggage,2087,0.0004441219281743971
hebart2023things/exp1.csv,tackle,2087,0.0004441219281743971
hebart2023things/exp1.csv,vacuum,2086,0.0004439091241838967
hebart2023things/exp1.csv,centrifuge,2086,0.0004439091241838967
hebart2023things/exp1.csv,water bottle,2086,0.0004439091241838967
hebart2023things/exp1.csv,wheelchair,2085,0.00044369632019339625
hebart2023things/exp1.csv,camera lens,2085,0.00044369632019339625
hebart2023things/exp1.csv,unicycle,2084,0.00044348351620289585
hebart2023things/exp1.csv,ski pole,2084,0.00044348351620289585
hebart2023things/exp1.csv,wood,2083,0.0004432707122123954
hebart2023things/exp1.csv,dial,2082,0.000443057908221895
hebart2023things/exp1.csv,jump rope,2080,0.0004426323002408941
hebart2023things/exp1.csv,staple gun,2079,0.0004424194962503937
hebart2023things/exp1.csv,porthole,2079,0.0004424194962503937
hebart2023things/exp1.csv,tab,2078,0.00044220669225989324
hebart2023things/exp1.csv,sombrero,2078,0.00044220669225989324
hebart2023things/exp1.csv,palette,2078,0.00044220669225989324
hebart2023things/exp1.csv,fencepost,2078,0.00044220669225989324
hebart2023things/exp1.csv,collar,2078,0.00044220669225989324
hebart2023things/exp1.csv,showerhead,2077,0.00044199388826939284
hebart2023things/exp1.csv,filter,2076,0.0004417810842788924
hebart2023things/exp1.csv,bench,2076,0.0004417810842788924
hebart2023things/exp1.csv,tuning fork,2076,0.0004417810842788924
hebart2023things/exp1.csv,railing,2075,0.000441568280288392
hebart2023things/exp1.csv,hat,2075,0.000441568280288392
hebart2023things/exp1.csv,fence,2075,0.000441568280288392
hebart2023things/exp1.csv,radiator,2074,0.0004413554762978915
hebart2023things/exp1.csv,saxophone,2073,0.0004411426723073911
hebart2023things/exp1.csv,swizzle stick,2072,0.00044092986831689067
hebart2023things/exp1.csv,gavel,2072,0.00044092986831689067
hebart2023things/exp1.csv,blender,2070,0.0004405042603358898
hebart2023things/exp1.csv,scuba,2070,0.0004405042603358898
hebart2023things/exp1.csv,dish,2069,0.00044029145634538936
hebart2023things/exp1.csv,breadbox,2069,0.00044029145634538936
hebart2023things/exp1.csv,frisbee,2068,0.00044007865235488896
hebart2023things/exp1.csv,sickle,2068,0.00044007865235488896
hebart2023things/exp1.csv,nail,2067,0.0004398658483643885
hebart2023things/exp1.csv,urn,2067,0.0004398658483643885
hebart2023things/exp1.csv,turnstile,2067,0.0004398658483643885
hebart2023things/exp1.csv,xylophone,2066,0.0004396530443738881
hebart2023things/exp1.csv,lifesaver,2066,0.0004396530443738881
hebart2023things/exp1.csv,surfboard,2065,0.00043944024038338765
hebart2023things/exp1.csv,ferris wheel,2064,0.00043922743639288725
hebart2023things/exp1.csv,doily,2063,0.0004390146324023868
hebart2023things/exp1.csv,water cooler,2062,0.0004388018284118864
hebart2023things/exp1.csv,kayak,2062,0.0004388018284118864
hebart2023things/exp1.csv,rake,2062,0.0004388018284118864
hebart2023things/exp1.csv,badge,2061,0.00043858902442138595
hebart2023things/exp1.csv,boomerang,2060,0.00043837622043088555
hebart2023things/exp1.csv,stool,2059,0.0004381634164403851
hebart2023things/exp1.csv,wagon,2059,0.0004381634164403851
hebart2023things/exp1.csv,fountain pen,2057,0.00043773780845938424
hebart2023things/exp1.csv,brooch,2056,0.0004375250044688838
hebart2023things/exp1.csv,aluminum foil,2056,0.0004375250044688838
hebart2023things/exp1.csv,drumstick,2056,0.0004375250044688838
hebart2023things/exp1.csv,pin,2056,0.0004375250044688838
hebart2023things/exp1.csv,pitcher,2055,0.0004373122004783834
hebart2023things/exp1.csv,footbath,2054,0.00043709939648788293
hebart2023things/exp1.csv,nutcracker,2054,0.00043709939648788293
hebart2023things/exp1.csv,pendulum,2053,0.00043688659249738253
hebart2023things/exp1.csv,coffee pot,2053,0.00043688659249738253
hebart2023things/exp1.csv,flatiron,2053,0.00043688659249738253
hebart2023things/exp1.csv,oven,2052,0.0004366737885068821
hebart2023things/exp1.csv,teacup,2051,0.0004364609845163817
hebart2023things/exp1.csv,candelabra,2051,0.0004364609845163817
hebart2023things/exp1.csv,windshield wiper,2051,0.0004364609845163817
hebart2023things/exp1.csv,scooter,2051,0.0004364609845163817
hebart2023things/exp1.csv,tape measure,2048,0.00043582257254488036
hebart2023things/exp1.csv,toothpick,2047,0.0004356097685543799
hebart2023things/exp1.csv,cd player,2047,0.0004356097685543799
hebart2023things/exp1.csv,thread,2045,0.00043518416057337906
hebart2023things/exp1.csv,hockey stick,2045,0.00043518416057337906
hebart2023things/exp1.csv,keg,2044,0.00043497135658287866
hebart2023things/exp1.csv,tweezers,2042,0.0004345457486018778
hebart2023things/exp1.csv,mallet,2042,0.0004345457486018778
hebart2023things/exp1.csv,propeller,2042,0.0004345457486018778
hebart2023things/exp1.csv,hose,2041,0.00043433294461137735
hebart2023things/exp1.csv,paddle,2040,0.00043412014062087695
hebart2023things/exp1.csv,flashlight,2040,0.00043412014062087695
hebart2023things/exp1.csv,scraper,2038,0.00043369453263987604
hebart2023things/exp1.csv,inkwell,2038,0.00043369453263987604
hebart2023things/exp1.csv,torch,2038,0.00043369453263987604
hebart2023things/exp1.csv,record player,2037,0.00043348172864937564
hebart2023things/exp1.csv,valve,2037,0.00043348172864937564
hebart2023things/exp1.csv,birdhouse,2037,0.00043348172864937564
hebart2023things/exp1.csv,pearl,2037,0.00043348172864937564
hebart2023things/exp1.csv,snorkel,2037,0.00043348172864937564
hebart2023things/exp1.csv,coil,2035,0.0004330561206683748
hebart2023things/exp1.csv,workbench,2034,0.00043284331667787433
hebart2023things/exp1.csv,triangle,2034,0.00043284331667787433
hebart2023things/exp1.csv,bagpipe,2034,0.00043284331667787433
hebart2023things/exp1.csv,water filter,2034,0.00043284331667787433
hebart2023things/exp1.csv,wind chimes,2033,0.00043263051268737393
hebart2023things/exp1.csv,trashcan,2033,0.00043263051268737393
hebart2023things/exp1.csv,bowl,2031,0.0004322049047063731
hebart2023things/exp1.csv,reel,2029,0.0004317792967253722
hebart2023things/exp1.csv,trunk,2029,0.0004317792967253722
hebart2023things/exp1.csv,brass knuckles,2029,0.0004317792967253722
hebart2023things/exp1.csv,snowshoe,2028,0.00043156649273487177
hebart2023things/exp1.csv,doorbell,2027,0.0004313536887443713
hebart2023things/exp1.csv,coffeemaker,2026,0.0004311408847538709
hebart2023things/exp1.csv,holster,2025,0.00043092808076337046
hebart2023things/exp1.csv,solar panel,2024,0.00043071527677287006
hebart2023things/exp1.csv,exhaust pipe,2023,0.0004305024727823696
hebart2023things/exp1.csv,anchor,2021,0.00043007686480136875
hebart2023things/exp1.csv,backscratcher,2021,0.00043007686480136875
hebart2023things/exp1.csv,handbrake,2020,0.00042986406081086835
hebart2023things/exp1.csv,paintbrush,2019,0.0004296512568203679
hebart2023things/exp1.csv,skewer,2018,0.00042943845282986744
hebart2023things/exp1.csv,baseball bat,2017,0.00042922564883936704
hebart2023things/exp1.csv,toaster oven,2016,0.0004290128448488666
hebart2023things/exp1.csv,harp,2015,0.0004288000408583662
hebart2023things/exp1.csv,fan,2015,0.0004288000408583662
hebart2023things/exp1.csv,harmonica,2014,0.00042858723686786573
hebart2023things/exp1.csv,shield,2013,0.00042837443287736533
hebart2023things/exp1.csv,washing machine,2013,0.00042837443287736533
hebart2023things/exp1.csv,hammer,2013,0.00042837443287736533
hebart2023things/exp1.csv,chisel,2012,0.0004281616288868649
hebart2023things/exp1.csv,bassoon,2011,0.0004279488248963645
hebart2023things/exp1.csv,saddle,2011,0.0004279488248963645
hebart2023things/exp1.csv,toolbox,2010,0.000427736020905864
hebart2023things/exp1.csv,hubcap,2010,0.000427736020905864
hebart2023things/exp1.csv,ukulele,2009,0.0004275232169153636
hebart2023things/exp1.csv,skateboard,2009,0.0004275232169153636
hebart2023things/exp1.csv,recorder,2007,0.0004270976089343627
hebart2023things/exp1.csv,knitting needle,2007,0.0004270976089343627
hebart2023things/exp1.csv,rickshaw,2007,0.0004270976089343627
hebart2023things/exp1.csv,steering wheel,2007,0.0004270976089343627
hebart2023things/exp1.csv,drum,2007,0.0004270976089343627
hebart2023things/exp1.csv,knife,2006,0.0004268848049438623
hebart2023things/exp1.csv,belt buckle,2005,0.00042667200095336186
hebart2023things/exp1.csv,latch,2004,0.00042645919696286146
hebart2023things/exp1.csv,pulley,2004,0.00042645919696286146
hebart2023things/exp1.csv,counter,2003,0.000426246392972361
hebart2023things/exp1.csv,cookie sheet,2003,0.000426246392972361
hebart2023things/exp1.csv,pan,2001,0.00042582078499136015
hebart2023things/exp1.csv,headlamp,2001,0.00042582078499136015
hebart2023things/exp1.csv,wheelbarrow,2001,0.00042582078499136015
hebart2023things/exp1.csv,can,2000,0.00042560798100085975
hebart2023things/exp1.csv,sewing machine,1998,0.0004251823730198589
hebart2023things/exp1.csv,sweeper,1998,0.0004251823730198589
hebart2023things/exp1.csv,baseball glove,1997,0.00042496956902935844
hebart2023things/exp1.csv,rudder,1997,0.00042496956902935844
hebart2023things/exp1.csv,mug,1996,0.000424756765038858
hebart2023things/exp1.csv,thermometer,1996,0.000424756765038858
hebart2023things/exp1.csv,rollerblade,1995,0.0004245439610483576
hebart2023things/exp1.csv,seesaw,1994,0.00042433115705785713
hebart2023things/exp1.csv,treadmill,1994,0.00042433115705785713
hebart2023things/exp1.csv,wand,1994,0.00042433115705785713
hebart2023things/exp1.csv,pool table,1993,0.00042411835306735673
hebart2023things/exp1.csv,binoculars,1993,0.00042411835306735673
hebart2023things/exp1.csv,clothespin,1992,0.0004239055490768563
hebart2023things/exp1.csv,turbine,1992,0.0004239055490768563
hebart2023things/exp1.csv,doorknocker,1991,0.0004236927450863559
hebart2023things/exp1.csv,spatula,1990,0.0004234799410958554
hebart2023things/exp1.csv,pepper mill,1990,0.0004234799410958554
hebart2023things/exp1.csv,dryer,1989,0.000423267137105355
hebart2023things/exp1.csv,cuckoo clock,1988,0.00042305433311485457
hebart2023things/exp1.csv,spoon,1987,0.00042284152912435417
hebart2023things/exp1.csv,music box,1987,0.00042284152912435417
hebart2023things/exp1.csv,buggy,1986,0.0004226287251338537
hebart2023things/exp1.csv,hammock,1986,0.0004226287251338537
hebart2023things/exp1.csv,waffle iron,1986,0.0004226287251338537
hebart2023things/exp1.csv,banjo,1985,0.00042241592114335326
hebart2023things/exp1.csv,chopsticks,1984,0.00042220311715285286
hebart2023things/exp1.csv,hotplate,1983,0.0004219903131623524
hebart2023things/exp1.csv,carriage,1982,0.000421777509171852
hebart2023things/exp1.csv,scissors,1982,0.000421777509171852
hebart2023things/exp1.csv,knob,1980,0.00042135190119085115
hebart2023things/exp1.csv,golf club,1979,0.0004211390972003507
hebart2023things/exp1.csv,pocket watch,1978,0.0004209262932098503
hebart2023things/exp1.csv,cufflink,1978,0.0004209262932098503
hebart2023things/exp1.csv,crank,1977,0.00042071348921934984
hebart2023things/exp1.csv,shopping cart,1976,0.0004205006852288494
hebart2023things/exp1.csv,jar,1976,0.0004205006852288494
hebart2023things/exp1.csv,backpack,1975,0.000420287881238349
hebart2023things/exp1.csv,dartboard,1973,0.00041986227325734813
hebart2023things/exp1.csv,exerciser,1973,0.00041986227325734813
hebart2023things/exp1.csv,umbrella,1972,0.0004196494692668477
hebart2023things/exp1.csv,mop,1972,0.0004196494692668477
hebart2023things/exp1.csv,curling iron,1968,0.00041879825330484597
hebart2023things/exp1.csv,can opener,1968,0.00041879825330484597
hebart2023things/exp1.csv,watch,1967,0.00041858544931434557
hebart2023things/exp1.csv,cane,1967,0.00041858544931434557
hebart2023things/exp1.csv,stake,1967,0.00041858544931434557
hebart2023things/exp1.csv,pincushion,1964,0.00041794703734284426
hebart2023things/exp1.csv,shears,1963,0.0004177342333523438
hebart2023things/exp1.csv,abacus,1963,0.0004177342333523438
hebart2023things/exp1.csv,hatchet,1962,0.0004175214293618434
hebart2023things/exp1.csv,bongo,1962,0.0004175214293618434
hebart2023things/exp1.csv,zipper,1962,0.0004175214293618434
hebart2023things/exp1.csv,rim,1962,0.0004175214293618434
hebart2023things/exp1.csv,hourglass,1961,0.00041730862537134295
hebart2023things/exp1.csv,whistle,1959,0.0004168830173903421
hebart2023things/exp1.csv,metronome,1959,0.0004168830173903421
hebart2023things/exp1.csv,birdbath,1958,0.0004166702133998417
hebart2023things/exp1.csv,meat grinder,1957,0.00041645740940934124
hebart2023things/exp1.csv,tool,1956,0.00041624460541884084
hebart2023things/exp1.csv,fork,1956,0.00041624460541884084
hebart2023things/exp1.csv,yoke,1954,0.00041581899743783993
hebart2023things/exp1.csv,letter opener,1953,0.00041560619344733953
hebart2023things/exp1.csv,doghouse,1952,0.0004153933894568391
hebart2023things/exp1.csv,tray,1951,0.0004151805854663387
hebart2023things/exp1.csv,oar,1951,0.0004151805854663387
hebart2023things/exp1.csv,hatbox,1951,0.0004151805854663387
hebart2023things/exp1.csv,tack,1947,0.00041432936950433697
hebart2023things/exp1.csv,rain gauge,1946,0.0004141165655138365
hebart2023things/exp1.csv,quill,1945,0.00041390376152333606
hebart2023things/exp1.csv,shaker,1944,0.00041369095753283566
hebart2023things/exp1.csv,spear,1943,0.0004134781535423352
hebart2023things/exp1.csv,sleeping bag,1943,0.0004134781535423352
